Entidad,Recaudo_Total,Recaudo_Anual_Medio,CV_Interanual,Tendencia_Pct,N_Anios,Tipologia,R_Lag12,R_Lag1,IEP,ERS,Semaforo
PROVIDENCIA,441223748.0,110305937.0,17.071120477096976,-16.961556656737343,4,Criticos,0.47263573116097657,-0.15471176725843996,0.038168181383393826,42.427276996338946,ROJO
PUEBLO BELLO,1132004272.0,283001068.0,15.707159043628641,-3.33107576823703,4,Dependientes,0.45731611077078205,-0.15241384395993113,0.48021384583859206,40.41022081782994,AMARILLO
PUEBLO NUEVO,1234449048.0,308612262.0,16.068443026362004,-12.063602320506629,4,Dependientes,0.4551820499704918,-0.15735468633516056,0.8323916187849181,39.67192115161488,VERDE
PUEBLORRICO,355548269.0,88887067.25,17.31358709488112,-13.752652189118095,4,Criticos,0.45063945853629933,-0.14894030519862678,0.757703042512,40.3639577585058,AMARILLO
PUEBLOVIEJO,823854491.0,205963622.75,16.632668733171524,-7.799604699854698,4,Dependientes,0.45878458096056457,-0.15234418764400876,0.3742877539305539,41.11623497489614,NARANJA
PUERRES,324563884.0,81140971.0,16.55191668955896,-25.14003338707889,4,Criticos,0.496357774153425,-0.1517457883270529,0.1692816151653954,41.5804429938789,NARANJA
PUERTO BERRIO,2116395680.0,529098920.0,6.91177143421315,-0.4838283170186777,4,Dependientes,0.4439545751342108,-0.13916561662683818,0.14502669080533565,40.27191837070389,AMARILLO
PUERTO BOYACA,2174914784.0,543728696.0,20.493761961778322,-21.635959268921866,4,Dependientes,0.47386732747584803,-0.1372794816842973,0.6790227031531931,40.9295339674613,AMARILLO
PUERTO COLOMBIA,1380394969.0,345098742.25,19.96195827005205,-14.463967058981652,4,Dependientes,0.4661183394826916,-0.1373055362717405,-0.5879805881778325,45.24859396965514,ROJO
PUERTO ESCONDIDO,802566225.0,200641556.25,15.544605370802591,-14.508968602559868,4,Dependientes,0.46430052442502295,-0.1542670482043114,0.49997002454920925,40.62387593025427,AMARILLO
PUERTO LEGUIZAMO,691156930.0,172789232.5,15.790424395866015,-11.715732807598414,4,Dependientes,0.4562978682111726,-0.15279533830153133,0.13696732552832708,42.059136869800696,ROJO
PUERTO LIBERTADOR,1292289684.0,323072421.0,18.065354853495975,-7.250123773331923,4,Dependientes,0.4701761188855348,-0.15315131633991577,0.6067045671298547,40.20289451643231,AMARILLO
PUERTO LLERAS,335952071.0,83988017.75,15.704601005036153,-16.250540452837395,4,Criticos,0.47479020779467884,-0.15820499691345322,0.2500757369883856,41.33379933834251,NARANJA
PUERTO LOPEZ,1341131376.0,335282844.0,14.681756098096798,-9.084171094659409,4,Dependientes,0.46597642081551066,-0.1509709227659351,0.616082654703017,39.76240244563286,VERDE
PUERTO NARE LA MAGDALENA,392039203.0,98009800.75,11.574367861878954,-12.185115680892759,4,Criticos,0.44539829372293954,-0.13948732792559265,-0.022171815059506435,42.19481055195059,ROJO
PUERTO NARIYO,250511582.0,62627895.5,19.644624013836868,-11.328822633038978,4,Criticos,0.4907330810451167,-0.15550436525433958,0.2516181054882463,41.37025643033561,NARANJA
PUERTO PARRA,176854414.0,44213603.5,22.706761304390668,-14.815451086225078,4,Criticos,0.4715200476240781,-0.14993393131557536,0.6110992271027411,41.32449583779857,NARANJA
PUERTO RICO,985219954.0,246304988.5,17.460330397489894,-9.387191766113986,4,Dependientes,0.48823282026904835,-0.15585027932384066,0.17020987330338894,41.25079079905024,NARANJA
PUERTO RONDON,158204323.0,39551080.75,15.3894106823066,-19.452320022885846,4,Criticos,0.475641477898432,-0.15286990921551044,0.3757066251171581,40.950184829936646,AMARILLO
PUERTO SANTANDER,551045994.0,137761498.5,17.81019819256511,16.388315927036757,4,Dependientes,0.4020692840241197,-0.14207324698547533,1.5036583023792316,37.766419726369,VERDE
PUERTO TEJADA,1433404333.0,358351083.25,25.288697631502018,18.031026504508272,4,Dependientes,0.4100934859081794,-0.14799664757656986,1.3566217451667537,39.33515730126101,VERDE
PULI,50547325.0,12636831.25,21.161156264750776,-36.313378798977006,4,Criticos,0.29019577609952374,-0.07598408931646942,-1.8154219669054257,55.703295653471585,ROJO
PUPIALES,890232439.0,222558109.75,14.210410628281803,-4.453814067316862,4,Dependientes,0.510811826601751,-0.15862079319959566,0.7098059806492997,37.893252373584794,VERDE
PURACE COCONUCO,568522923.0,142130730.75,21.322471495658217,0.7967315682009887,4,Dependientes,0.4484053973588077,-0.15058622113762765,0.8503629236732583,40.15382731863457,AMARILLO
PURISIMA,569431480.0,142357870.0,20.164434260793033,-17.609699836054023,4,Criticos,0.4897714950365545,-0.15532258757589326,0.8353757161222954,39.68976329626105,VERDE
QUEBRADANEGRA,103505279.0,25876319.75,19.333250190409252,-30.106774360755068,4,Criticos,0.512773324085288,-0.1547683874467223,-0.057260246633358616,42.65889539438745,ROJO
QUETAME,264766597.0,66191649.25,12.989132770553471,-0.565603069634951,4,Dependientes,0.39638755365024814,-0.13222894206211683,0.8713726408765476,40.086170592793366,AMARILLO
QUIMBAYA,2099114816.0,524778704.0,9.70029716273764,-5.250087892286117,4,Dependientes,0.49185295361549725,-0.14289740123796774,0.22323562629255483,39.38336677290559,VERDE
QUINCHIA,1413887588.0,353471897.0,7.063016599308021,0.10135006574511353,4,Dependientes,0.4739234706150477,-0.16622396677242607,0.3926552449050178,38.55917641009429,VERDE
QUIPAMA,146968449.0,36742112.25,18.430917883849357,-17.269597231716038,4,Criticos,0.49354319993272566,-0.15406234167014518,-0.0927126101666224,42.574016710526166,ROJO
QUIPILE,167209038.0,41802259.5,18.89007469241661,-24.381307905138478,4,Criticos,0.4877104216231661,-0.15219222722300635,-0.2404681812816483,43.667588833487464,ROJO
RAGONVALIA,255903833.0,63975958.25,19.754680805692164,-14.286850013692447,4,Criticos,0.5033096459778588,-0.15629533832681117,0.12593192909602166,41.62503227871473,NARANJA
RAMIRIQUI,357576751.0,89394187.75,17.05017359502299,-10.3117044094402,4,Criticos,0.46105073579593714,-0.14834689111192262,0.7115351685350456,40.037742762201674,AMARILLO
RAQUIRA,161204622.0,40301155.5,14.999932626627817,-1.6012503661340431,4,Criticos,0.4705284918651609,-0.1603671183563448,0.4655809417980619,39.89192008650314,VERDE
RECETOR,41724017.0,10431004.25,17.31943778488547,-21.807116031037953,4,Criticos,0.49912377732793756,-0.15448225282925343,0.0411557306736983,41.94802072616628,NARANJA
REGIDOR,192163175.0,48040793.75,17.076267217676186,-7.180037070057778,4,Criticos,0.468011269194761,-0.15383302205578964,0.601662230605645,40.10038198903446,AMARILLO
RESTREPO,1430568350.0,357642087.5,9.983376693527674,5.160594193209993,4,Dependientes,0.5167728879030189,-0.1502141347477007,0.6296414106983601,36.82159533126615,VERDE
RICAURTE,970294732.0,242573683.0,16.479625304939432,-14.332297374567215,4,Dependientes,0.46510934847198415,-0.15488717960989634,0.3029393812144633,41.46471551886553,NARANJA
RIO DE ORO,385521117.0,96380279.25,19.703678576431702,-18.251325828151717,4,Criticos,0.48918376932977514,-0.15497478640794662,0.49486061511641427,40.86866238224652,AMARILLO
RIO QUITO,297099009.0,74274752.25,17.095090794393318,2.487695945158807,4,Dependientes,0.42319195673361343,-0.15061186047565417,0.9602579153971128,39.62465960554366,VERDE
RIOBLANCO,848936460.0,212234115.0,16.854700624270787,-18.628536510258968,4,Criticos,0.4739250922867783,-0.15502106254665482,0.4272096528031282,41.03894089108188,NARANJA
RIONEGRO,772009560.0,193002390.0,12.033277685146492,33.2050449737954,4,Dependientes,0.42827339086401867,-0.1124360467408481,0.3925023031216352,39.212871959750395,VERDE
RIOSUCIO,777515501.0,194378875.25,29.512675854106675,-55.94921416235533,4,Criticos,0.5344206794104345,-0.14435443411160906,-1.1098150302312908,48.81425526061713,ROJO
RIVERA,722267688.0,180566922.0,17.898155820628077,-7.623554883435406,4,Dependientes,0.4445984276534268,-0.1535777673056605,0.4946163769036884,41.29764948055791,NARANJA
ROBERTO PAYAN SAN JOSN,426444870.0,106611217.5,17.199061566126232,-21.377922262261002,4,Criticos,0.4821285490405782,-0.1553087946058529,0.3822657152275689,41.15883930274103,NARANJA
RONCESVALLES,162492894.0,40623223.5,16.569221509412486,-19.860261458571845,4,Criticos,0.49422031925372695,-0.15367544195217747,-0.013416642631676638,42.05590579986139,ROJO
ROSAS,299644826.0,74911206.5,17.34510475725451,-16.664121408857564,4,Criticos,0.48858506208223246,-0.1541733547293714,-0.03462690939015421,42.281716539835585,ROJO
SABANALARGA,3564633841.0,891158460.25,19.138853333826887,-20.07967673333885,4,Dependientes,0.4847162564122672,-0.15317006622846163,0.5895662729609236,40.635645593188286,AMARILLO
SACAMA,65214364.0,16303591.0,23.165343945222556,12.347483447051633,4,Criticos,0.41879426782859863,-0.14528340971099288,0.32416758366227577,42.65891926018159,ROJO
SACHICA,143050801.0,35762700.25,16.94722817014965,-6.8197501389733555,4,Criticos,0.47158741190595904,-0.15397885782411067,0.23247636948953607,41.280539520650116,NARANJA
SALADOBLANCO,470264902.0,117566225.5,14.770626423960467,-14.189010431401492,4,Criticos,0.46447766099115906,-0.15458118756732325,0.4097622631149258,40.78796666692031,AMARILLO
SALAMINA,981209622.0,245302405.5,11.598551357293701,-9.986308593292616,4,Dependientes,0.44843150637910434,-0.1337124070393327,0.04330882017403214,41.78174675991009,NARANJA
SALAZAR DE LAS PALMAS,300397525.0,75099381.25,16.348551434295857,-1.7397080751580758,4,Criticos,0.4411956383492727,-0.15224746440095482,0.6776415151425061,40.19382428654844,AMARILLO
SALDAYA,481471280.0,120367820.0,20.560798403839993,-19.995106333237572,4,Criticos,0.4648672556722904,-0.15130135684932644,0.654540144692721,41.20356897595348,NARANJA
SALENTO,200890180.0,50222545.0,27.043906878057815,-37.406274811441754,4,Criticos,0.5514170521398173,-0.1572755603274059,-1.5330833467294702,48.57318105369849,ROJO
SALGAR,888838497.0,222209624.25,24.63009211393431,-23.87501431545218,4,Criticos,0.47180366258572903,-0.13375197827182447,0.5961083564985445,42.125346856663256,ROJO
SAMANA,697237767.0,174309441.75,13.844311039807659,-8.766957570730675,4,Dependientes,0.47526981682223984,-0.15646963914790435,0.33901824859614765,40.330435974465544,AMARILLO
SAMPUNS,1570622660.0,392655665.0,15.934213730528935,-16.365003163777097,4,Dependientes,0.4672343543151452,-0.15496426174126024,0.5133382823167024,40.648899008968286,AMARILLO
SAN AGUSTIN,1566373999.0,391593499.75,13.447879836506674,-9.650658967558616,4,Dependientes,0.5021943575841306,-0.1584371013031001,0.5443707170178941,38.82131656799518,VERDE
SAN ALBERTO,781938054.0,195484513.5,20.071180354506286,26.839848467075626,4,Dependientes,0.39217833817818837,-0.14824080108219173,1.749897169831854,37.09208761376865,VERDE
SAN ANDRES,314058353.0,78514588.25,11.844554232017076,-14.253276301171965,4,Criticos,0.46851233316783075,-0.15193690622534237,0.05599558946000311,41.41843987522845,NARANJA
SAN ANDRES DE CUERQUIA,212048949.0,53012237.25,14.600558727967746,-1.0220334551151207,4,Criticos,0.4442732871829744,-0.1548107561621863,0.6399272871669157,39.89766415179912,VERDE
SAN ANTONIO DE PALMITO,498603886.0,124650971.5,14.922865115201594,-10.888370813860845,4,Criticos,0.45010387294107734,-0.1531895683102577,0.4242930856617048,41.0113577676283,AMARILLO
SAN ANTONIO DEL TEQUENDAMA,213480768.0,53370192.0,20.109695591184686,-24.020112200458264,4,Criticos,0.5090282082050724,-0.15540007749548426,-0.12415426671475567,42.86469765688669,ROJO
SAN BENITO ABAD,745416285.0,186354071.25,19.416191107671484,-21.657263578565363,4,Criticos,0.5160193871770148,-0.1545606543416234,-0.48509995719622195,43.72907936185429,ROJO
SAN BERNARDO,417606432.0,104401608.0,51.04629637944426,37.82567870027442,4,Dependientes,0.28906620495634067,-0.09340070751254155,4.2630650251488325,36.0208483079159,VERDE
SAN BERNARDO DEL VIENTO,1039958090.0,259989522.5,17.152428666738476,-11.550319609514265,4,Dependientes,0.4772379161403728,-0.15407524729832286,0.2658167263733831,41.25630843243523,NARANJA
SAN CALIXTO,344762776.0,86190694.0,17.532116973543683,-7.449413970375966,4,Criticos,0.4677009214147041,-0.15259622081594812,0.35694894530714216,41.07682806765456,NARANJA
SAN CARLOS,1444810283.0,361202570.75,12.542021255915401,-11.796766870048641,4,Dependientes,0.48165973138569484,-0.14649858182775238,0.15775633519259394,40.705007745458786,AMARILLO
SAN CARLOS DE GUAROA,263411869.0,65852967.25,17.94212968924807,-3.9760340487922354,4,Criticos,0.4717746285058569,-0.15383494500063624,0.19216766794083073,41.468723624226236,NARANJA
SAN CAYETANO,271440727.0,67860181.75,18.494792532508797,-16.095668650342215,4,Criticos,0.48627359063312475,-0.1552424835218032,0.14839008272417537,41.87226072938246,NARANJA
SAN CRISTOBAL,253089126.0,63272281.5,16.509887813202266,-7.461204635081795,4,Criticos,0.45361315940818414,-0.15229543794018563,0.6391525653644835,40.27599578148973,AMARILLO
SAN DIEGO,680454030.0,170113507.5,12.91463091135685,11.685724133340793,4,Dependientes,0.4394020098156088,-0.13718355681437272,0.7763730712161668,38.667159372843315,VERDE
SAN FRANCISCO,352767623.0,88191905.75,16.08224734250617,-16.062224622014135,4,Criticos,0.4831926056342125,-0.15540710496892732,0.12588384710013664,41.604065252688386,NARANJA
SAN JERONIMO,652135605.0,163033901.25,11.55750504470428,11.494824239814355,4,Dependientes,0.489180874953733,-0.15254754154657857,0.3545201956967623,38.56237916750511,VERDE
SAN JOSE DE LA FRAGUA,497290082.0,124322520.5,17.705877933338126,-4.559948734308359,4,Dependientes,0.44478886657786776,-0.1526943845373042,1.0028705835710876,39.30390841421867,VERDE
SAN JOSE DE PARE,146551376.0,36637844.0,20.779337624087955,-18.001941380611807,4,Criticos,0.4879129298942643,-0.1526074925156878,0.6006089829283686,40.70757632844025,AMARILLO
SAN JOSN,189613565.0,47403391.25,15.681384656920795,-34.55590827586623,4,Criticos,0.4983139145745765,-0.12229377827384547,-1.2995102008219432,47.04272113035613,ROJO
SAN JOSN DE LA MONTAYA,92253539.0,23063384.75,20.641473682615505,-30.62133540481304,4,Criticos,0.48566887027006317,-0.13631896845812122,-0.034099642959694816,43.583610155091776,ROJO
SAN JOSN DE MIRANDA,129637539.0,32409384.75,26.268523504993208,-20.219892634648055,4,Criticos,0.47358083956768876,-0.14875022389550074,1.1669207629910199,40.16551597314753,AMARILLO
SAN JUAN BAUTISTA DE GUACARI,769171890.0,192292972.5,15.817811276024399,-4.493666038679598,4,Dependientes,0.44795669897770496,-0.15832776984430477,0.5822804575024704,40.37708722037056,AMARILLO
SAN JUAN DE ARAMA,231599692.0,57899923.0,16.41059213907364,-28.060330235672332,4,Criticos,0.4944104220234669,-0.15480845602242937,-0.451198244243992,43.95731715850877,ROJO
SAN JUAN DE BETULIA,448003009.0,112000752.25,17.836951149547136,-6.915550337296954,4,Criticos,0.4560284468264041,-0.15317793086572798,0.5096092097251772,40.88490042467641,AMARILLO
SAN JUAN DE RIO SECO,296581453.0,74145363.25,13.23606542437124,6.689361792289823,4,Dependientes,0.33443071419067444,-0.1408030478329299,0.92777161414947,41.31395198208444,NARANJA
SAN JUAN DE URABA,839115095.0,209778773.75,19.005280664695974,-21.083476278066478,4,Criticos,0.4972208949418923,-0.15693884744102152,0.733316388638859,39.79792894146365,VERDE
SAN JUANITO,57050824.0,14262706.0,23.44471956381318,-21.549649835031307,4,Criticos,0.5248866132027855,-0.1538628658948807,-0.7746067107621477,45.2347193999395,ROJO
SAN LORENZO,495296418.0,123824104.5,14.287888676949759,-8.106662624804203,4,Dependientes,0.44766663506772814,-0.15140077456349643,0.16711802586182356,41.757425594891366,NARANJA
SAN LUIS,655156038.0,163789009.5,10.417416339916315,19.481687139697858,4,Dependientes,0.4712495047345189,-0.1339117200416535,0.1349334890716623,39.27639112951628,VERDE
SAN LUIS DE GACENO,129618542.0,32404635.5,12.184975280640646,-10.626015527932726,4,Criticos,0.4962728565427854,-0.16350093310846892,0.3349362333169627,39.550996570483136,VERDE
SAN MARCOS,2215853084.0,553963271.0,18.608383529869098,-11.73819568987273,4,Dependientes,0.47396520522624064,-0.15024501835010912,-0.19776093689982668,43.27185701554383,ROJO
SAN MARTIN,955952068.0,238988017.0,20.506147212903414,-33.933902217365144,4,Criticos,0.5224368015666988,-0.14606128767864354,0.18778350804955476,41.90003428963408,NARANJA
SAN MATEO,99595332.0,24898833.0,17.073974133132868,-16.88251011603636,4,Criticos,0.47243931983392706,-0.15422746343437438,0.4125882254529668,41.092424587046715,NARANJA
SAN MIGUEL,761220024.0,190305006.0,15.126127106157556,37.88324054912145,4,Dependientes,0.44682880707306394,-0.15174862874788314,0.9176531134735905,37.166275127847896,VERDE
SAN MIGUEL DE SEMA,66455238.0,16613809.5,17.861117151392016,-10.473556952726586,4,Criticos,0.46785456818305965,-0.15278277014911731,0.4829779455131132,40.818464169565424,AMARILLO
SAN ONOFRE,2070440446.0,517610111.5,20.36677557717317,-33.01135696612062,4,Criticos,0.5261743768607277,-0.15705349170034968,0.16411101242786116,41.81442011711043,NARANJA
SAN PABLO,512362494.0,128090623.5,16.584065981204198,-8.431572979266512,4,Criticos,0.4713716488834953,-0.15351132747398122,0.5516162723865068,40.154690776145884,AMARILLO
SAN PEDRO,951019351.0,237754837.75,19.035586395225984,-9.95873355262568,4,Dependientes,0.47704389177591966,-0.15485846221735006,0.38167161870162475,41.113208401444155,NARANJA
SAN PEDRO DE LOS MILAGROS,1218047670.0,304511917.5,16.23650770299853,-6.333258073553067,4,Dependientes,0.45410303381309386,-0.16319569474718978,0.8283437810434183,39.4866657961682,VERDE
SAN PELAYO,1308100449.0,327025112.25,18.592815253816447,-12.45718364553516,4,Dependientes,0.48608003860645277,-0.15425233695657822,0.1912848182487073,41.577104206775815,NARANJA
SAN RAFAEL,1228492514.0,307123128.5,15.904798238433084,-35.24095568074418,4,Criticos,0.48901993158527535,-0.12781326576154095,-0.6131165117394627,44.91945999597888,ROJO
SAN ROQUE,860818062.0,215204515.5,16.47312539657293,14.653578028663622,4,Dependientes,0.4420107171430221,-0.14514412561654122,0.8282430927912131,38.91287404936891,VERDE
SAN SEBASTIAN DE BUENAVISTA,749761013.0,187440253.25,16.345472543878,-16.732949009713312,4,Criticos,0.4745239000129367,-0.155133093131147,0.42424256210163147,40.85583258179696,AMARILLO
SAN VICENTE,693561074.0,173390268.5,8.982707089025844,-1.1823025696508453,4,Dependientes,0.4513221322204248,-0.15534532808215934,0.4236336260764991,39.47582872273257,VERDE
SAN ZENON,308014893.0,77003723.25,17.143418746634858,-11.154761922502235,4,Criticos,0.4739439731817923,-0.15312527680817914,0.27911449044393855,41.28038744351114,NARANJA
SANDONA,919971643.0,229992910.75,16.883375686186742,-43.99448699094305,4,Criticos,0.5203134464975033,-0.15179345263230162,-0.4896329718010782,44.1848800541776,ROJO
SANTA ANA,708599221.0,177149805.25,17.22730327246756,-11.750119155154984,4,Dependientes,0.4699699325770197,-0.15373834101535855,0.4594228748202079,40.78835961116023,AMARILLO
SANTA BARBARA,56901226.0,14225306.5,16.79609074863036,-8.16187123982179,4,Criticos,0.46842436934010184,-0.15242090382607715,0.4132524158785103,40.75613785991873,AMARILLO
SANTA BARBARAISCUANDN,309252124.0,77313031.0,18.303774099706306,-11.433396784042783,4,Criticos,0.47326153021594575,-0.15469378432159483,0.5230843594609418,40.648481291157175,AMARILLO
SANTA CRUZ DE MOMPOS,3305872456.0,826468114.0,8.213528373884458,-1.8358184838574425,4,Dependientes,0.453742224231737,-0.1169975218262169,0.4016623539631952,39.37915095976336,VERDE
SANTA HELENA DE OPON,128084325.0,32021081.25,16.021376227142934,-17.40054046426056,4,Criticos,0.4846653303930709,-0.15340551590211748,0.1130819426448571,41.6587899705118,NARANJA
SANTA ISABEL,175153213.0,43788303.25,16.239132038875066,-13.502470662642082,4,Criticos,0.4570952154127386,-0.1527512310224533,0.2195913377495801,41.903362088223204,NARANJA
SANTA LUCIA,477759672.0,119439918.0,15.647254053183755,-19.57040392475822,4,Criticos,0.4771525723051055,-0.1567953775859063,0.28808415434364054,41.27287677648306,NARANJA
SANTA MARIA,446472011.0,111618002.75,16.468597905221095,-7.6387179397008165,4,Criticos,0.4889588124720157,-0.1513755861732315,0.3355402951179141,40.3833135088518,AMARILLO
SANTA ROSA,134929941.0,33732485.25,17.524572892484958,-14.426880094759694,4,Criticos,0.4878732029793357,-0.15416818586725972,-0.0064538403012134584,42.131564602323444,ROJO
SANTA ROSA DE CABAL,3842668063.0,960667015.75,10.600424464838037,-3.4883477261720484,4,Dependientes,0.4537237690363771,-0.15275243404579775,0.3348811014922933,40.12073378312912,AMARILLO
SANTA ROSA DE OSOS,2478041094.0,619510273.5,9.368249520692288,-2.801964832952847,4,Dependientes,0.5016089375538273,-0.11457363900953822,-0.08485297878268887,40.0434004296242,ROJO
SANTA ROSA DE VITERBO,212569197.0,53142299.25,16.348285677961037,2.5295412862664195,4,Criticos,0.4835532026419332,-0.1611510431734645,0.817744814742446,38.32833987814403,VERDE
SANTA ROSA DEL SUR,1829610881.0,457402720.25,19.588643184242436,44.85081651632351,4,Dependientes,0.44961297089773705,-0.11356980692081534,1.2295829189062881,36.459086222830884,VERDE
SANTA ROSA NORTE,760629580.0,190157395.0,17.13636095611121,-18.140633868064924,4,Criticos,0.46999011628634485,-0.15551533267067835,0.6876837068916812,40.24587594091898,AMARILLO
SANTA ROSALIA,134388635.0,33597158.75,20.546529666209807,-8.670793925394063,4,Criticos,0.4666195574713046,-0.15456744451435248,1.191030716982816,38.72334356750207,VERDE
SANTA SOFIA,81865725.0,20466431.25,20.55571377434037,2.149578471332172,4,Criticos,0.45783628725125114,-0.1512334432365087,0.9716392225420074,39.261148298756105,VERDE
SANTACRUZGUACHAVNS,372902358.0,93225589.5,14.859402975366582,-23.547756058973484,4,Criticos,0.5036368938023049,-0.1552396662529119,0.3318186075085475,40.423195621486904,AMARILLO
SANTAFE DE ANTIOQUIA,1393810675.0,348452668.75,14.857101006746609,-22.60441140616174,4,Dependientes,0.43301176200084346,-0.15496699126030541,-0.9634591859350619,46.959512193055396,ROJO
SANTANA,355166718.0,88791679.5,24.17007486107973,-39.108513089900505,4,Criticos,0.5251609746485536,-0.13953514845266343,-0.2860120502389837,44.407800443199484,ROJO
SANTANDER DE QUILICHAO,3754297742.0,938574435.5,17.44231514942144,8.110315764081985,4,Dependientes,0.42372967163562886,-0.1432032676431624,0.6617759061698075,40.483219551882776,AMARILLO
SANTIAGO,358228079.0,89557019.75,18.729718277550756,-7.968914128587894,4,Criticos,0.47550351374658295,-0.15333530057856928,0.3305832812695086,41.193299217808956,NARANJA
"SANTIAGO DE CALI DISTRITO ESPECIAL, DEPORTIVO, CULTURAL, TURISTICO EMPRESARIAL Y DE SERVICIOS",87383242104.32,21845810526.08,15.857177813915857,0.44609298199148667,4,Consolidados,0.4699233179852534,-0.15751264696704315,0.48971590631076545,39.883288186529796,VERDE
SANTO DOMINGO DE SILOS,155674673.0,38918668.25,17.175242718382602,-16.462089501225417,4,Criticos,0.4862972438056557,-0.15492694715272773,0.31490867014360724,41.05706510045101,NARANJA
SANTUARIO,1542835609.0,385708902.25,14.801901361404877,-9.796533961124046,4,Dependientes,0.4678982241566239,-0.1555935300586082,0.005817555254732113,41.94257214844687,NARANJA
SAPUYES,217992685.0,54498171.25,22.79680657477331,-19.68336653131274,4,Criticos,0.4799367435888126,-0.1537409952134833,0.8387734477792798,40.515292994532984,AMARILLO
SARAVENA,3015270089.0,753817522.25,13.986256900584204,22.265409471914143,4,Dependientes,0.45389172262693955,-0.12033844960562337,0.9454728994493254,37.37504129511402,VERDE
SARDINATA,952890920.0,238222730.0,23.82628906258025,4.9691738483561165,4,Dependientes,0.43149308805858994,-0.14635749077050098,1.1855453711808182,39.684098682476495,VERDE
SATIVANORTE,65543809.0,16385952.25,24.96991567750963,1.622191960189558,4,Criticos,0.38127782565535256,-0.137132311033619,1.0782832961583175,41.812710621363685,NARANJA
SECRETARIA DE EDUACION DE NEIVA,15744859463.0,3936214865.75,13.874404888525676,-9.65206137769132,4,Consolidados,0.45440264341481934,-0.15352906260845003,0.04243109530508532,42.012360699713184,NARANJA
SECRETARIA DE EDUCACION DEPARTAMENTAL DE CAQUETA,67674441759.33,16918610439.8325,2.7432221911633787,-7.473233734392412,4,Consolidados,0.29269419668012847,-0.07688160987972706,-0.11539032361180239,44.95563363282683,ROJO
SECRETARIA DE EDUCACION DEPARTAMENTAL DE CHOCO,84944469596.20001,21236117399.050003,22.37367832541445,68.47141653734914,4,Consolidados,0.20906283714192145,-0.23430990901279883,1.9706466790620818,39.89467629299689,VERDE
SECRETARIA DE EDUCACION MUNICIPAL DE BARRANCABERMEJA,16038560018.82,4009640004.705,9.120839322321899,10.176625320607071,4,Consolidados,0.6017756049700813,-0.1684900501220257,0.6456532778714311,34.0313915134972,VERDE
SECRETARIA DE EDUCACION MUNICIPAL DE FLORENCIA,7488251053.0,1872062763.25,17.831992240968642,-15.3262945042449,4,Dependientes,0.47113479562464405,-0.1559596554193979,0.23508152704758642,41.827761478551835,NARANJA
SECRETARIA DE EDUCACION MUNICIPAL DE FUSAGASUGA,4988921815.0,1247230453.75,12.284828044733906,-6.135998890173026,4,Dependientes,0.4603212958361749,-0.15118873311479833,0.2928120517134691,40.51028294309733,AMARILLO
SECRETARIA DE EDUCACION MUNICIPAL DE MAICAO,8198217790.0,2049554447.5,14.894922593522653,13.623607742677446,4,Consolidados,0.4185555835151933,-0.14476113284219536,0.8424508972630304,39.274790048165,VERDE
SECRETARIA DE EDUCACION MUNICIPAL DE PASTO,15289161947.55,3822290486.8875,16.46372780199573,-17.729038570373454,4,Consolidados,0.483709919868362,-0.15437044699993888,-0.03891165552054641,42.32219716981588,ROJO
SECRETARIA DE EDUCACION MUNICIPAL DE TULUA,8799369054.93,2199842263.7325,14.0420641621248,-40.07507477432487,4,Dependientes,0.6157583967338564,-0.14327410949497063,-0.5160757648103809,40.95260604915368,ROJO
SECRETARIA DE EDUCACIONMUNICIPAL DE VALLEDUPAR,17275699361.0,4318924840.25,16.286676250636003,-0.009612975806635421,4,Consolidados,0.44852136555433486,-0.1508093485257342,0.5983558697526956,40.18487213266319,AMARILLO
SESQUILN,459898441.0,114974610.25,12.607190249019643,-30.002043342434376,4,Criticos,0.3451073955177253,0.013752036888108641,-0.7674550809917436,48.62301043856924,ROJO
SEVILLA,2261376131.0,565344032.75,14.994686044116795,-38.4371244077662,4,Criticos,0.5123877238823856,-0.1424418659115857,-0.1105568157050545,42.46001404839521,ROJO
SIACHOQUE,190864857.0,47716214.25,16.292073599291864,-17.564458814961416,4,Criticos,0.4797429469181694,-0.15296450504828243,0.20088371778904296,41.53729633211612,NARANJA
SIBUNDOY,603761344.0,150940336.0,16.47434103263279,-26.883483285740134,4,Criticos,0.49013291746954935,-0.14132218622692913,-0.17888664794695375,43.06118468550706,ROJO
SILVANIA,773741926.0,193435481.5,14.171564202362063,-25.953232370143013,4,Criticos,0.5117890789458346,-0.16272206274000628,-0.7507729696193765,44.0498630942745,ROJO
SILVIA,1066873237.0,266718309.25,16.554947974833585,-18.082415914984658,4,Dependientes,0.48197049361853056,-0.15413355957320055,0.3690320704148601,40.94572579963966,AMARILLO
SIMACOTA,233331146.0,58332786.5,15.774953049645854,-9.707091225618033,4,Criticos,0.45654898177880376,-0.15236544565599644,0.292336413926228,41.40350752243494,NARANJA
SIMIJACA,516442682.0,129110670.5,13.940265925472287,5.7972677014329355,4,Dependientes,0.2595677288889816,-0.12398032121071305,0.12448042985459945,46.42015617512398,ROJO
SIMITI,615997059.0,153999264.75,13.183481536352366,6.031792174514262,4,Dependientes,0.39842084909911124,-0.14688930124951252,0.5415610127630314,40.94369015452757,AMARILLO
